accel,angle,brake,clutch,curLapTime,damage,distFromStart,distRaced,focus,focus_0,focus_1,focus_2,focus_3,focus_4,fuel,gear,lastLapTime,meta,opponents_0,opponents_1,opponents_10,opponents_11,opponents_12,opponents_13,opponents_14,opponents_15,opponents_16,opponents_17,opponents_18,opponents_19,opponents_2,opponents_20,opponents_21,opponents_22,opponents_23,opponents_24,opponents_25,opponents_26,opponents_27,opponents_28,opponents_29,opponents_3,opponents_30,opponents_31,opponents_32,opponents_33,opponents_34,opponents_35,opponents_4,opponents_5,opponents_6,opponents_7,opponents_8,opponents_9,racePos,rpm,speedX,speedY,speedZ,steer,trackPos,track_0,track_1,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,z
1.0,0.0501243,0.0,0.0,0.882,3,2879.02,1.38281,0,-1,-1,-1,-1,-1,54.9972,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2299.7,14.7327,0.157501,0.160429,0.0,0.0041399,14.9567,15.6953,109.975,67.6121,49.0798,38.7527,27.7508,20.309,16.9239,15.406,15.081,17.7856,22.2691,32.7599,50.7214,71.0998,120.382,200,200,13.2187,13.9335,12.676,14.4931,0.328106
1.0,0.0501057,0.0,0.0,0.902,3,2879.1,1.46655,0,-1,-1,-1,-1,-1,54.9971,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2436.31,15.3857,0.157587,0.168488,0.0,0.00391865,14.96,15.6987,109.966,67.6027,49.0718,38.7459,27.7455,20.3049,16.9203,15.4026,15.0777,17.7894,22.2736,32.766,50.7295,71.1092,120.39,200,200,14.5371,14.5544,14.9511,13.6023,0.328058
1.0,0.0499827,0.0,0.0,0.922,3,2879.19,1.55396,0,-1,-1,-1,-1,-1,54.9969,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2544.01,16.0648,0.16449,0.173892,0.0,0.00368601,14.9634,15.7017,110.038,67.6235,49.0792,38.7482,27.7443,20.3024,16.9175,15.3995,15.0741,17.7921,22.2758,32.7658,50.7212,71.0853,120.3,200,200,15.2559,14.459,14.2461,16.1855,0.328218
1.0,0.0498554,0.0,0.0,0.942,3,2879.28,1.64526,0,-1,-1,-1,-1,-1,54.9967,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2639.27,16.7373,0.170011,0.187203,0.0,0.0034448,14.9669,15.7049,110.113,67.6449,49.0867,38.7506,27.7431,20.2999,16.9145,15.3962,15.0704,17.7949,22.278,32.7655,50.7126,71.0605,120.207,200,200,16.3329,16.4488,16.4996,14.3806,0.328437
1.0,0.0496752,0.0,0.0,0.962,3,2879.37,1.74023,0,-1,-1,-1,-1,-1,54.9965,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2712.01,17.4386,0.180047,0.192767,0.0,0.00319475,14.9705,15.7079,110.23,67.6815,49.102,38.7575,27.744,20.2981,16.9119,15.3929,15.0665,17.7973,22.2792,32.7623,50.6957,71.0188,120.065,200,200,16.4045,15.9077,16.1828,17.5435,0.328485
1.0,0.0495154,0.0,0.0,0.982,3,2879.47,1.83936,0,-1,-1,-1,-1,-1,54.9963,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2866.49,18.1711,0.191253,0.19172,0.0,0.00293598,14.9743,15.7112,110.329,67.7115,49.1137,38.7622,27.7437,20.2958,16.9089,15.3895,15.0625,17.8001,22.281,32.7606,50.6826,70.9846,119.943,200,200,17.5684,17.6683,17.1907,15.825,0.328246
1.0,0.0493299,0.0,0.0,1.004,3,2879.59,1.95288,0,-1,-1,-1,-1,-1,54.996,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2974.45,18.9581,0.198094,0.200502,0.0,0.00264123,14.9786,15.7149,110.446,67.7467,49.1276,38.7679,27.7435,20.2933,16.9055,15.3856,15.0579,17.8033,22.2831,32.7584,50.6671,70.9445,119.802,200,200,17.5541,18.0547,19.0703,17.4681,0.328336
1.0,0.049153,0.0,0.0,1.024,3,2879.69,2.06055,0,200,200,200,200,179.077,54.9958,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,3058.89,19.7139,0.203025,0.210108,0.0,0.00236289,14.9827,15.7184,110.557,67.7805,49.1409,38.7734,27.7434,20.2909,16.9024,15.3819,15.0536,17.8062,22.2849,32.7563,50.6523,70.9062,119.667,200,200,19.4505,18.5949,17.2052,18.7046,0.328381
1.0,0.048999,0.0,0.0,1.044,3,2879.81,2.17236,0,-1,-1,-1,-1,-1,54.9955,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,3248.73,20.4482,0.213825,0.206575,0.0,0.00207443,14.9869,15.7221,110.65,67.807,49.1504,38.7765,27.742,20.2879,16.8989,15.378,15.0492,17.8096,22.2876,32.7559,50.6417,70.8761,119.556,200,200,19.3379,19.5991,20.6773,19.173,0.328212
1.0,0.0488579,0.0,0.0,1.064,3,2879.92,2.28833,0,-1,-1,-1,-1,-1,54.9953,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,3304.3,21.2476,0.218082,0.213537,0.0,0.00177568,14.9913,15.7261,110.731,67.8289,49.1573,38.7779,27.7398,20.2844,16.895,15.3739,15.0446,17.8133,22.2908,32.7567,50.6338,70.851,119.458,200,200,19.8322,20.0237,19.3369,20.7916,0.328296
